time,P,G(i),H_sun,T2m,WS10m,Int
20160719:0409,2.52,87.32,15.28,24.67,2.2,0.0
20160719:0509,7.63,232.45,27.74,25.16,1.97,0.0
20160719:0609,11.17,325.09,40.44,25.65,1.74,0.0
20160719:0709,24.0,691.51,53.16,26.45,2.13,0.0
20160719:0809,29.46,860.39,65.54,27.24,2.53,0.0
20160719:0909,32.87,970.73,76.15,28.04,2.92,0.0
20160719:1009,33.96,1000.89,78.03,28.11,3.4,0.0
20160719:1109,32.94,961.59,68.7,28.18,3.88,0.0
20160719:1209,29.47,847.39,56.56,28.25,4.36,0.0
20160719:1309,23.71,673.79,43.88,27.97,4.52,0.0
20160719:1409,15.96,459.86,31.16,27.69,4.69,0.0
20160719:1509,7.11,234.36,18.61,27.42,4.86,0.0
20160719:1609,0.95,43.96,6.43,26.61,4.24,0.0
20160719:1709,0.0,0.0,0.0,25.8,3.62,0.0
20160719:1809,0.0,0.0,0.0,24.99,3.01,0.0
20160719:1909,0.0,0.0,0.0,24.58,2.61,0.0
20160719:2009,0.0,0.0,0.0,24.16,2.22,0.0
20160719:2109,0.0,0.0,0.0,23.75,1.82,0.0
20160719:2209,0.0,0.0,0.0,24.04,1.75,0.0
20160719:2309,0.0,0.0,0.0,24.33,1.67,0.0
20160720:0009,0.0,0.0,0.0,24.62,1.6,0.0
20160720:0109,0.0,0.0,0.0,24.45,1.56,0.0
20160720:0209,0.0,0.0,0.0,24.29,1.52,0.0
20160720:0309,0.0,0.92,3.12,24.12,1.48,0.0
20160720:0409,2.35,88.36,15.18,25.14,1.58,0.0
20160720:0509,8.16,257.02,27.65,26.16,1.68,0.0
20160720:0609,15.86,462.51,40.35,27.18,1.78,0.0
20160720:0709,22.9,664.86,53.06,28.23,2.24,0.0
20160720:0809,28.69,844.0,65.43,29.28,2.7,0.0
20160720:0909,32.15,956.72,75.99,30.33,3.16,0.0
20160720:1009,33.27,986.15,77.87,30.23,3.78,0.0
20160720:1109,32.17,942.5,68.61,30.13,4.4,0.0
20160720:1209,28.43,819.89,56.49,30.04,5.02,0.0
20160720:1309,22.89,652.51,43.82,29.51,5.3,0.0
20160720:1409,15.29,441.84,31.09,28.98,5.57,0.0
20160720:1509,7.02,231.53,18.54,28.46,5.85,0.0
20160720:1609,0.81,41.09,6.35,27.58,5.32,0.0
20160720:1709,0.0,0.0,0.0,26.71,4.8,0.0
20160720:1809,0.0,0.0,0.0,25.84,4.28,0.0
20160720:1909,0.0,0.0,0.0,25.76,3.78,0.0
20160720:2009,0.0,0.0,0.0,25.68,3.28,0.0
20160720:2109,0.0,0.0,0.0,25.6,2.79,0.0
20160720:2209,0.0,0.0,0.0,25.4,2.47,0.0
20160720:2309,0.0,0.0,0.0,25.2,2.16,0.0
20160721:0009,0.0,0.0,0.0,25.01,1.85,0.0
20160721:0109,0.0,0.0,0.0,25.23,1.48,0.0
20160721:0209,0.0,0.0,0.0,25.46,1.1,0.0
20160721:0309,0.0,0.0,0.0,25.68,0.73,0.0
20160721:0409,2.28,87.28,15.07,26.37,0.74,0.0
20160721:0509,8.03,254.07,27.55,27.06,0.74,0.0
20160721:0609,16.03,473.6,40.25,27.74,0.74,0.0
20160721:0709,23.56,692.04,52.97,28.93,1.57,0.0
20160721:0809,29.01,861.11,65.31,30.12,2.4,0.0
20160721:0909,32.49,971.66,75.83,31.31,3.23,0.0
20160721:1009,33.73,1002.87,77.7,31.03,3.94,0.0
20160721:1109,32.84,963.62,68.51,30.76,4.65,0.0
20160721:1209,29.57,853.26,56.42,30.49,5.37,0.0
20160721:1309,23.77,678.46,43.75,30.15,5.61,0.0
20160721:1409,16.07,465.84,31.02,29.81,5.86,0.0
20160721:1509,7.12,237.57,18.46,29.47,6.11,0.0
20160721:1609,0.73,39.38,6.26,28.5,5.6,0.0
20160721:1709,0.0,0.0,0.0,27.53,5.08,0.0
20160721:1809,0.0,0.0,0.0,26.57,4.57,0.0
20160721:1909,0.0,0.0,0.0,26.27,4.16,0.0
20160721:2009,0.0,0.0,0.0,25.97,3.75,0.0
20160721:2109,0.0,0.0,0.0,25.67,3.34,0.0
20160721:2209,0.0,0.0,0.0,25.29,2.97,0.0
20160721:2309,0.0,0.0,0.0,24.91,2.61,0.0
20160722:0009,0.0,0.0,0.0,24.54,2.25,0.0
20160722:0109,0.0,0.0,0.0,24.12,2.23,0.0
20160722:0209,0.0,0.0,0.0,23.71,2.21,0.0
20160722:0309,0.0,0.0,0.0,23.3,2.19,0.0
20160722:0409,2.57,88.96,14.97,24.78,2.16,0.0
20160722:0509,8.07,251.33,27.46,26.26,2.13,0.0
20160722:0609,16.01,467.14,40.16,27.73,2.1,0.0
20160722:0709,23.9,692.37,52.87,28.85,2.74,0.0
20160722:0809,29.4,861.57,65.2,29.97,3.39,0.0
20160722:0909,32.85,972.21,75.66,31.09,4.04,0.0
20160722:1009,33.91,997.67,77.52,30.71,4.74,0.0
20160722:1109,32.99,959.27,68.41,30.34,5.45,0.0
20160722:1209,29.52,844.87,56.34,29.97,6.15,0.0
20160722:1309,23.97,678.92,43.68,29.15,6.15,0.0
20160722:1409,16.13,463.42,30.95,28.33,6.15,0.0
20160722:1509,7.02,230.07,18.38,27.51,6.15,0.0
20160722:1609,0.86,41.36,6.17,26.52,5.61,0.0
20160722:1709,0.0,0.0,0.0,25.53,5.07,0.0
20160722:1809,0.0,0.0,0.0,24.55,4.52,0.0
20160722:1909,0.0,0.0,0.0,24.36,4.1,0.0
20160722:2009,0.0,0.0,0.0,24.17,3.68,0.0
20160722:2109,0.0,0.0,0.0,23.98,3.26,0.0
20160722:2209,0.0,0.0,0.0,23.88,2.99,0.0
20160722:2309,0.0,0.0,0.0,23.78,2.73,0.0
20160723:0009,0.0,0.0,0.0,23.68,2.47,0.0
20160723:0109,0.0,0.0,0.0,23.46,2.51,0.0
20160723:0209,0.0,0.0,0.0,23.25,2.54,0.0
20160723:0309,0.0,0.0,0.0,23.03,2.58,0.0
20160723:0409,1.52,69.19,14.86,24.03,2.56,0.0
20160723:0509,8.09,250.57,27.36,25.02,2.53,0.0
20160723:0609,16.68,480.99,40.07,26.01,2.51,0.0
20160723:0709,24.01,687.02,52.78,27.03,3.11,0.0
20160723:0809,29.08,840.87,65.08,28.04,3.71,0.0
20160723:0909,31.22,909.74,75.49,29.06,4.3,0.0
20160723:1009,32.61,947.52,77.34,28.84,4.88,0.0
20160723:1109,32.25,928.92,68.29,28.62,5.45,0.0
20160723:1209,28.18,800.46,56.26,28.4,6.03,0.0
20160723:1309,21.24,598.62,43.6,27.87,6.14,0.0
20160723:1409,15.36,439.42,30.87,27.34,6.26,0.0
20160723:1509,6.74,217.27,18.3,26.81,6.37,0.0
20160723:1609,0.82,40.4,6.07,26.03,5.6,0.0
20160723:1709,0.0,0.0,0.0,25.25,4.84,0.0
20160723:1809,0.0,0.0,0.0,24.47,4.07,0.0
20160723:1909,0.0,0.0,0.0,24.23,3.54,0.0
20160723:2009,0.0,0.0,0.0,23.99,3.02,0.0
20160723:2109,0.0,0.0,0.0,23.75,2.5,0.0
20160723:2209,0.0,0.0,0.0,23.7,2.4,0.0
20160723:2309,0.0,0.0,0.0,23.64,2.3,0.0
20160724:0009,0.0,0.0,0.0,23.59,2.21,0.0
20160724:0109,0.0,0.0,0.0,23.36,2.17,0.0
20160724:0209,0.0,0.0,0.0,23.14,2.12,0.0
20160724:0309,0.0,0.0,0.0,22.91,2.08,0.0
20160724:0409,2.49,89.8,14.76,24.28,2.26,0.0
20160724:0509,8.16,258.25,27.26,25.64,2.44,0.0
20160724:0609,16.72,484.27,39.97,27.0,2.62,0.0
20160724:0709,23.65,680.64,52.68,28.03,3.06,0.0
20160724:0809,29.06,846.62,64.97,29.06,3.49,0.0
20160724:0909,32.57,959.75,75.32,30.1,3.93,0.0
20160724:1009,32.18,942.96,77.15,30.0,4.57,0.0
20160724:1109,30.66,889.25,68.18,29.9,5.22,0.0
20160724:1209,28.89,827.75,56.17,29.8,5.86,0.0
20160724:1309,23.59,669.01,43.52,29.27,6.0,0.0
20160724:1409,15.92,458.53,30.79,28.74,6.15,0.0
20160724:1509,7.02,231.39,18.21,28.21,6.29,0.0
20160724:1609,0.73,38.6,5.97,27.32,5.41,0.0
20160724:1709,0.0,0.0,0.0,26.44,4.52,0.0
20160724:1809,0.0,0.0,0.0,25.56,3.64,0.0
20160724:1909,0.0,0.0,0.0,25.2,3.12,0.0
20160724:2009,0.0,0.0,0.0,24.84,2.6,0.0
20160724:2109,0.0,0.0,0.0,24.48,2.08,0.0
20160724:2209,0.0,0.0,0.0,24.37,2.08,0.0
20160724:2309,0.0,0.0,0.0,24.25,2.08,0.0
20160725:0009,0.0,0.0,0.0,24.14,2.08,0.0
20160725:0109,0.0,0.0,0.0,24.19,1.99,0.0
20160725:0209,0.0,0.0,0.0,24.25,1.9,0.0
20160725:0309,0.0,0.0,0.0,24.31,1.81,0.0
20160725:0409,2.55,90.54,14.65,25.54,2.04,0.0
20160725:0509,7.69,237.46,27.16,26.76,2.27,0.0
20160725:0609,15.65,455.77,39.88,27.98,2.5,0.0
20160725:0709,23.7,686.88,52.58,29.17,2.9,0.0
20160725:0809,27.0,791.83,64.84,30.35,3.3,0.0
20160725:0909,31.01,921.07,75.14,31.54,3.7,0.0
20160725:1009,32.38,958.45,76.95,31.46,4.37,0.0
20160725:1109,30.92,905.31,68.05,31.39,5.04,0.0
20160725:1209,29.29,846.64,56.07,31.32,5.71,0.0
20160725:1309,23.54,672.52,43.44,30.68,5.88,0.0
20160725:1409,15.67,454.19,30.7,30.04,6.04,0.0
20160725:1509,6.93,229.29,18.11,29.41,6.21,0.0
20160725:1609,0.67,36.91,5.86,28.29,5.39,0.0
20160725:1709,0.0,0.0,0.0,27.18,4.58,0.0
20160725:1809,0.0,0.0,0.0,26.07,3.77,0.0
20160725:1909,0.0,0.0,0.0,25.74,2.97,0.0
20160725:2009,0.0,0.0,0.0,25.41,2.17,0.0
20160725:2109,0.0,0.0,0.0,25.08,1.38,0.0
20160725:2209,0.0,0.0,0.0,24.74,1.65,0.0
20160725:2309,0.0,0.0,0.0,24.4,1.91,0.0
20160726:0009,0.0,0.0,0.0,24.07,2.18,0.0
20160726:0109,0.0,0.0,0.0,23.75,2.17,0.0
20160726:0209,0.0,0.0,0.0,23.44,2.15,0.0
20160726:0309,0.0,0.0,0.0,23.13,2.14,0.0
20160726:0409,2.1,81.58,14.54,24.54,2.03,0.0
20160726:0509,7.98,249.12,27.07,25.94,1.93,0.0
20160726:0609,16.34,476.81,39.78,27.34,1.82,0.0
20160726:0709,23.6,687.35,52.48,28.69,2.17,0.0
20160726:0809,27.81,822.42,64.72,30.03,2.52,0.0
20160726:0909,31.19,935.8,74.96,31.38,2.87,0.0
20160726:1009,33.32,996.49,76.75,31.41,3.6,0.0
20160726:1109,31.91,941.82,67.92,31.45,4.34,0.0
20160726:1209,29.16,847.32,55.97,31.49,5.08,0.0
20160726:1309,23.62,677.13,43.34,30.79,5.35,0.0
20160726:1409,15.88,461.17,30.61,30.09,5.62,0.0
20160726:1509,7.0,232.88,18.01,29.4,5.89,0.0
20160726:1609,0.7,37.68,5.75,28.23,5.05,0.0
20160726:1709,0.0,0.0,0.0,27.06,4.22,0.0
20160726:1809,0.0,0.0,0.0,25.9,3.38,0.0
20160726:1909,0.0,0.0,0.0,25.44,2.83,0.0
20160726:2009,0.0,0.0,0.0,24.98,2.28,0.0
20160726:2109,0.0,0.0,0.0,24.52,1.72,0.0
20160726:2209,0.0,0.0,0.0,24.49,1.75,0.0
20160726:2309,0.0,0.0,0.0,24.46,1.78,0.0
20160727:0009,0.0,0.0,0.0,24.44,1.81,0.0
20160727:0109,0.0,0.0,0.0,23.99,1.78,0.0
20160727:0209,0.0,0.0,0.0,23.55,1.76,0.0
20160727:0309,0.0,0.0,0.0,23.11,1.74,0.0
20160727:0409,1.76,64.82,14.44,24.38,1.75,0.0
20160727:0509,7.08,216.27,26.97,25.65,1.77,0.0
20160727:0609,14.06,409.24,39.69,26.91,1.78,0.0
20160727:0709,21.78,631.59,52.37,28.24,2.31,0.0
20160727:0809,28.83,848.26,64.6,29.57,2.84,0.0
20160727:0909,32.61,972.02,74.77,30.91,3.37,0.0
20160727:1009,33.48,992.36,76.54,30.82,4.08,0.0
20160727:1109,32.71,958.73,67.78,30.73,4.79,0.0
20160727:1209,28.59,824.33,55.87,30.64,5.5,0.0
20160727:1309,23.26,662.48,43.25,29.82,5.72,0.0
20160727:1409,15.53,448.11,30.51,29.0,5.94,0.0
20160727:1509,7.05,233.04,17.91,28.19,6.15,0.0
20160727:1609,0.47,29.67,5.63,27.13,5.43,0.0
20160727:1709,0.0,0.0,0.0,26.07,4.72,0.0
20160727:1809,0.0,0.0,0.0,25.01,4.0,0.0
20160727:1909,0.0,0.0,0.0,24.61,3.44,0.0
20160727:2009,0.0,0.0,0.0,24.2,2.89,0.0
20160727:2109,0.0,0.0,0.0,23.8,2.33,0.0
20160727:2209,0.0,0.0,0.0,23.73,2.2,0.0
20160727:2309,0.0,0.0,0.0,23.66,2.07,0.0
20160728:0009,0.0,0.0,0.0,23.59,1.94,0.0
20160728:0109,0.0,0.0,0.0,23.47,1.9,0.0
20160728:0209,0.0,0.0,0.0,23.36,1.85,0.0
20160728:0309,0.0,0.0,0.0,23.25,1.81,0.0
20160728:0409,2.3,80.7,14.33,24.37,1.89,0.0
20160728:0509,7.95,247.17,26.87,25.49,1.98,0.0
20160728:0609,16.87,489.63,39.59,26.6,2.07,0.0
20160728:0709,24.29,700.28,52.27,27.76,2.7,0.0
20160728:0809,29.66,865.26,64.47,28.91,3.34,0.0
20160728:0909,32.18,947.23,74.58,30.07,3.97,0.0
20160728:1009,34.24,1003.95,76.33,29.91,4.77,0.0
20160728:1109,33.45,969.59,67.64,29.75,5.56,0.0
20160728:1209,29.92,853.93,55.76,29.59,6.36,0.0
20160728:1309,24.12,681.47,43.14,29.04,6.55,0.0
20160728:1409,16.23,465.87,30.41,28.5,6.74,0.0
20160728:1509,7.1,234.55,17.8,27.96,6.92,0.0
20160728:1609,0.45,28.91,5.51,26.94,6.13,0.0
20160728:1709,0.0,0.0,0.0,25.93,5.33,0.0
20160728:1809,0.0,0.0,0.0,24.92,4.54,0.0
20160728:1909,0.0,0.0,0.0,24.72,3.95,0.0
20160728:2009,0.0,0.0,0.0,24.51,3.36,0.0
20160728:2109,0.0,0.0,0.0,24.31,2.77,0.0
20160728:2209,0.0,0.0,0.0,24.16,2.5,0.0
20160728:2309,0.0,0.0,0.0,24.01,2.23,0.0
20160729:0009,0.0,0.0,0.0,23.86,1.96,0.0
20160729:0109,0.0,0.0,0.0,23.74,1.73,0.0
20160729:0209,0.0,0.0,0.0,23.63,1.51,0.0
20160729:0309,0.0,0.0,0.0,23.52,1.28,0.0
20160729:0409,2.42,85.0,14.22,24.49,1.35,0.0
20160729:0509,7.87,244.76,26.77,25.45,1.41,0.0
20160729:0609,14.25,414.78,39.49,26.41,1.48,0.0
20160729:0709,23.22,672.95,52.17,27.66,2.15,0.0
20160729:0809,28.67,840.82,64.34,28.91,2.82,0.0
20160729:0909,32.05,949.25,74.39,30.17,3.49,0.0
20160729:1009,31.12,913.52,76.11,30.16,4.33,0.0
20160729:1109,30.9,897.95,67.49,30.15,5.17,0.0
20160729:1209,29.12,835.09,55.64,30.15,6.01,0.0
20160729:1309,23.36,662.64,43.04,29.43,6.09,0.0
20160729:1409,14.61,420.86,30.3,28.71,6.16,0.0
20160729:1509,6.05,194.81,17.68,27.99,6.23,0.0
20160729:1609,0.61,32.57,5.38,27.09,5.65,0.0
20160729:1709,0.0,0.0,0.0,26.2,5.06,0.0
20160729:1809,0.0,0.0,0.0,25.31,4.47,0.0
20160729:1909,0.0,0.0,0.0,25.21,3.92,0.0
20160729:2009,0.0,0.0,0.0,25.1,3.37,0.0
20160729:2109,0.0,0.0,0.0,25.0,2.83,0.0
20160729:2209,0.0,0.0,0.0,25.06,2.54,0.0
20160729:2309,0.0,0.0,0.0,25.12,2.26,0.0
20160730:0009,0.0,0.0,0.0,25.18,1.97,0.0
20160730:0109,0.0,0.0,0.0,25.13,1.85,0.0
20160730:0209,0.0,0.0,0.0,25.08,1.73,0.0
20160730:0309,0.0,0.0,0.0,25.03,1.61,0.0
20160730:0409,2.27,80.6,14.11,25.67,1.83,0.0
20160730:0509,8.03,254.91,26.66,26.31,2.04,0.0
20160730:0609,15.88,460.82,39.39,26.95,2.25,0.0
20160730:0709,23.67,682.63,52.06,28.02,2.79,0.0
20160730:0809,28.98,845.95,64.21,29.08,3.32,0.0
20160730:0909,32.7,965.21,74.19,30.15,3.86,0.0
20160730:1009,33.67,989.86,75.88,30.07,4.53,0.0
20160730:1109,32.86,956.15,67.33,29.99,5.2,0.0
20160730:1209,29.48,845.26,55.52,29.92,5.86,0.0
20160730:1309,23.63,670.59,42.93,29.42,6.04,0.0
20160730:1409,15.81,455.23,30.19,28.92,6.22,0.0
20160730:1509,6.86,226.23,17.56,28.43,6.4,0.0
20160730:1609,0.51,30.29,5.25,27.54,5.69,0.0
20160730:1709,0.0,0.0,0.0,26.65,4.97,0.0
20160730:1809,0.0,0.0,0.0,25.76,4.26,0.0
20160730:1909,0.0,0.0,0.0,25.51,3.73,0.0
20160730:2009,0.0,0.0,0.0,25.26,3.2,0.0
20160730:2109,0.0,0.0,0.0,25.01,2.66,0.0
20160730:2209,0.0,0.0,0.0,24.85,2.41,0.0
20160730:2309,0.0,0.0,0.0,24.69,2.16,0.0
20160731:0009,0.0,0.0,0.0,24.54,1.9,0.0
20160731:0109,0.0,0.0,0.0,24.7,1.62,0.0
20160731:0209,0.0,0.0,0.0,24.86,1.34,0.0
20160731:0309,0.0,0.0,0.0,25.02,1.06,0.0
20160731:0409,1.94,70.48,14.0,25.72,1.14,0.0
20160731:0509,7.27,224.35,26.56,26.41,1.23,0.0
20160731:0609,15.94,466.32,39.29,27.1,1.31,0.0
20160731:0709,22.83,664.54,51.95,28.33,2.02,0.0
20160731:0809,29.03,855.51,64.07,29.55,2.74,0.0
20160731:0909,32.13,955.62,73.98,30.78,3.45,0.0
20160731:1009,33.52,990.75,75.65,30.63,4.29,0.0
20160731:1109,32.96,962.19,67.17,30.48,5.12,0.0
20160731:1209,29.46,846.12,55.39,30.33,5.96,0.0
20160731:1309,23.75,674.45,42.81,29.65,6.11,0.0
20160731:1409,15.89,457.73,30.07,28.97,6.27,0.0
20160731:1509,6.89,227.1,17.44,28.29,6.43,0.0
20160731:1609,0.46,28.48,5.12,27.35,5.71,0.0
20160731:1709,0.0,0.0,0.0,26.41,4.99,0.0
20160731:1809,0.0,0.0,0.0,25.47,4.28,0.0
20160731:1909,0.0,0.0,0.0,25.36,3.73,0.0
20160731:2009,0.0,0.0,0.0,25.24,3.18,0.0
20160731:2109,0.0,0.0,0.0,25.13,2.63,0.0
20160731:2209,0.0,0.0,0.0,25.01,2.35,0.0
20160731:2309,0.0,0.0,0.0,24.89,2.07,0.0
20160801:0009,0.0,0.0,0.0,24.78,1.79,0.0
20160801:0109,0.0,0.0,0.0,24.62,1.71,0.0
20160801:0209,0.0,0.0,0.0,24.46,1.62,0.0
20160801:0309,0.0,0.0,0.0,24.29,1.53,0.0
20160801:0409,2.11,80.46,13.89,25.46,1.52,0.0
20160801:0509,7.98,258.04,26.46,26.62,1.51,0.0
20160801:0609,16.45,482.29,39.19,27.78,1.5,0.0
20160801:0709,23.73,691.07,51.84,29.17,2.38,0.0
20160801:0809,29.28,862.05,63.94,30.56,3.25,0.0
20160801:0909,32.65,969.61,73.78,31.95,4.12,0.0
20160801:1009,34.05,1005.55,75.41,31.7,4.97,0.0
20160801:1109,33.12,966.19,67.0,31.45,5.81,0.0
20160801:1209,29.57,849.13,55.25,31.21,6.65,0.0
20160801:1309,23.79,676.32,42.69,30.45,6.59,0.0
20160801:1409,15.87,458.27,29.95,29.69,6.54,0.0
20160801:1509,6.85,227.71,17.31,28.93,6.48,0.0
20160801:1609,0.39,26.44,4.98,28.03,5.68,0.0
20160801:1709,0.0,0.0,0.0,27.12,4.87,0.0
20160801:1809,0.0,0.0,0.0,26.22,4.07,0.0
20160801:1909,0.0,0.0,0.0,26.07,3.43,0.0
20160801:2009,0.0,0.0,0.0,25.91,2.8,0.0
20160801:2109,0.0,0.0,0.0,25.76,2.17,0.0
20160801:2209,0.0,0.0,0.0,25.52,2.13,0.0
20160801:2309,0.0,0.0,0.0,25.28,2.09,0.0
20160802:0009,0.0,0.0,0.0,25.04,2.06,0.0
20160802:0109,0.0,0.0,0.0,24.88,1.89,0.0
20160802:0209,0.0,0.0,0.0,24.72,1.71,0.0
20160802:0309,0.0,0.0,0.0,24.56,1.54,0.0
20160802:0409,2.25,82.9,13.77,25.73,1.57,0.0
20160802:0509,7.95,257.08,26.36,26.9,1.6,0.0
20160802:0609,16.47,482.86,39.09,28.06,1.63,0.0
20160802:0709,22.62,658.9,51.73,29.39,2.37,0.0
20160802:0809,29.24,863.01,63.8,30.71,3.12,0.0
20160802:0909,32.42,965.88,73.57,32.04,3.86,0.0
20160802:1009,33.61,996.6,75.17,31.88,4.58,0.0
20160802:1109,32.98,967.23,66.83,31.73,5.31,0.0
20160802:1209,29.44,850.1,55.11,31.58,6.03,0.0
20160802:1309,23.56,672.97,42.56,30.87,6.08,0.0
20160802:1409,15.69,454.85,29.82,30.16,6.13,0.0
20160802:1509,6.81,227.07,17.18,29.45,6.18,0.0
20160802:1609,0.38,25.81,4.83,28.43,5.37,0.0
20160802:1709,0.0,0.0,0.0,27.42,4.55,0.0
20160802:1809,0.0,0.0,0.0,26.4,3.74,0.0
20160802:1909,0.0,0.0,0.0,26.12,3.27,0.0
20160802:2009,0.0,0.0,0.0,25.85,2.81,0.0
20160802:2109,0.0,0.0,0.0,25.57,2.34,0.0
20160802:2209,0.0,0.0,0.0,25.3,2.25,0.0
20160802:2309,0.0,0.0,0.0,25.03,2.15,0.0
20160803:0009,0.0,0.0,0.0,24.76,2.06,0.0
20160803:0109,0.0,0.0,0.0,24.51,1.88,0.0
20160803:0209,0.0,0.0,0.0,24.26,1.7,0.0
20160803:0309,0.0,0.0,0.0,24.0,1.52,0.0
20160803:0409,1.65,61.96,13.66,25.23,1.58,0.0
20160803:0509,5.43,168.62,26.25,26.46,1.65,0.0
20160803:0609,12.24,358.57,38.99,27.69,1.71,0.0
20160803:0709,22.74,661.43,51.62,29.01,2.34,0.0
20160803:0809,22.31,653.11,63.65,30.32,2.98,0.0
20160803:0909,29.5,875.66,73.35,31.64,3.61,0.0
20160803:1009,32.88,975.23,74.92,31.48,4.26,0.0
20160803:1109,26.31,766.53,66.64,31.33,4.91,0.0
20160803:1209,28.6,826.56,54.97,31.18,5.56,0.0
20160803:1309,23.26,665.33,42.42,30.62,5.6,0.0
20160803:1409,15.41,447.3,29.69,30.07,5.64,0.0
20160803:1509,6.74,224.7,17.04,29.51,5.68,0.0
20160803:1609,0.39,26.08,4.68,28.48,5.0,0.0
20160803:1709,0.0,0.0,0.0,27.46,4.32,0.0
20160803:1809,0.0,0.0,0.0,26.43,3.64,0.0
20160803:1909,0.0,0.0,0.0,26.07,3.14,0.0
20160803:2009,0.0,0.0,0.0,25.72,2.65,0.0
20160803:2109,0.0,0.0,0.0,25.36,2.15,0.0
20160803:2209,0.0,0.0,0.0,25.17,2.05,0.0
20160803:2309,0.0,0.0,0.0,24.99,1.95,0.0
20160804:0009,0.0,0.0,0.0,24.8,1.85,0.0
20160804:0109,0.0,0.0,0.0,24.61,1.8,0.0
20160804:0209,0.0,0.0,0.0,24.42,1.75,0.0
20160804:0309,0.0,0.0,0.0,24.22,1.7,0.0
20160804:0409,2.06,74.15,13.55,25.31,1.94,0.0
20160804:0509,7.85,246.68,26.15,26.4,2.19,0.0
20160804:0609,15.46,449.05,38.89,27.49,2.44,0.0
20160804:0709,22.51,650.77,51.51,28.75,2.87,0.0
20160804:0809,28.76,843.41,63.51,30.01,3.31,0.0
20160804:0909,31.91,947.57,73.13,31.27,3.74,0.0
20160804:1009,31.42,927.9,74.66,31.13,4.29,0.0
20160804:1109,31.76,930.45,66.45,31.0,4.84,0.0
20160804:1209,29.59,855.33,54.82,30.87,5.39,0.0
20160804:1309,23.81,680.08,42.29,30.3,5.5,0.0
20160804:1409,15.85,459.21,29.55,29.73,5.6,0.0
20160804:1509,6.79,226.58,16.89,29.16,5.71,0.0
20160804:1609,0.35,24.49,4.52,28.03,4.87,0.0
20160804:1709,0.0,0.0,0.0,26.91,4.03,0.0
20160804:1809,0.0,0.0,0.0,25.78,3.19,0.0
20160804:1909,0.0,0.0,0.0,25.44,2.7,0.0
20160804:2009,0.0,0.0,0.0,25.09,2.21,0.0
20160804:2109,0.0,0.0,0.0,24.75,1.72,0.0
20160804:2209,0.0,0.0,0.0,24.69,1.71,0.0
20160804:2309,0.0,0.0,0.0,24.62,1.71,0.0
20160805:0009,0.0,0.0,0.0,24.56,1.7,0.0
20160805:0109,0.0,0.0,0.0,24.13,1.83,0.0
20160805:0209,0.0,0.0,0.0,23.71,1.97,0.0
20160805:0309,0.0,0.0,0.0,23.28,2.11,0.0
20160805:0409,1.69,62.91,13.44,24.84,2.24,0.0
20160805:0509,7.11,218.8,26.05,26.4,2.38,0.0
20160805:0609,15.65,455.27,38.78,27.96,2.51,0.0
20160805:0709,19.16,555.36,51.4,29.22,2.86,0.0
20160805:0809,24.85,728.01,63.36,30.48,3.2,0.0
20160805:0909,31.29,932.74,72.91,31.74,3.54,0.0
20160805:1009,33.58,998.79,74.4,31.57,4.18,0.0
20160805:1109,32.79,964.32,66.26,31.4,4.81,0.0
20160805:1209,29.08,841.46,54.66,31.24,5.45,0.0
20160805:1309,23.49,672.52,42.14,30.6,5.39,0.0
20160805:1409,14.03,408.03,29.41,29.97,5.34,0.0
20160805:1509,6.2,204.13,16.75,29.33,5.28,0.0
20160805:1609,0.45,26.76,4.36,28.2,4.43,0.0
20160805:1709,0.0,0.0,0.0,27.08,3.57,0.0
20160805:1809,0.0,0.0,0.0,25.95,2.72,0.0
20160805:1909,0.0,0.0,0.0,25.53,2.51,0.0
20160805:2009,0.0,0.0,0.0,25.11,2.3,0.0
20160805:2109,0.0,0.0,0.0,24.69,2.1,0.0
20160805:2209,0.0,0.0,0.0,24.55,2.11,0.0
20160805:2309,0.0,0.0,0.0,24.42,2.12,0.0
20160806:0009,0.0,0.0,0.0,24.28,2.14,0.0
20160806:0109,0.0,0.0,0.0,24.23,1.95,0.0
20160806:0209,0.0,0.0,0.0,24.18,1.76,0.0
20160806:0309,0.0,0.0,0.0,24.12,1.57,0.0
20160806:0409,2.1,75.9,13.33,25.49,1.68,0.0
20160806:0509,7.37,229.03,25.94,26.86,1.78,0.0
20160806:0609,15.51,453.64,38.68,28.23,1.89,0.0
20160806:0709,21.67,631.77,51.28,29.48,2.37,0.0
20160806:0809,28.57,845.29,63.21,30.73,2.86,0.0
20160806:0909,31.86,954.54,72.68,31.98,3.34,0.0
20160806:1009,33.5,999.95,74.13,31.74,3.93,0.0
20160806:1109,31.65,932.44,66.06,31.5,4.52,0.0
20160806:1209,29.51,856.52,54.5,31.26,5.12,0.0
20160806:1309,23.11,661.51,41.99,30.39,5.2,0.0
20160806:1409,13.57,394.14,29.26,29.53,5.29,0.0
20160806:1509,6.46,213.84,16.59,28.66,5.38,0.0
20160806:1609,0.37,24.26,4.2,27.57,4.69,0.0
20160806:1709,0.0,0.0,0.0,26.49,4.0,0.0
20160806:1809,0.0,0.0,0.0,25.4,3.31,0.0
20160806:1909,0.0,0.0,0.0,24.95,2.91,0.0
20160806:2009,0.0,0.0,0.0,24.51,2.5,0.0
20160806:2109,0.0,0.0,0.0,24.06,2.1,0.0
